"Provider","claim_count","total_reimbursed","avg_claim_value","overall_avg_claim","review_flag"
PRV56229,13,4440,341.53846153846155,1740.6793685691955,Normal
PRV53741,7,2390,341.42857142857144,1740.6793685691955,Normal
PRV53392,99,33790,341.3131313131313,1740.6793685691955,Normal
PRV57192,407,138900,341.2776412776413,1740.6793685691955,Normal
PRV56725,291,99310,341.27147766323026,1740.6793685691955,Normal
PRV54887,143,48780,341.1188811188811,1740.6793685691955,Normal
PRV52517,32,10910,340.9375,1740.6793685691955,Normal
PRV51910,82,27950,340.8536585365854,1740.6793685691955,Normal
PRV56448,584,198950,340.6678082191781,1740.6793685691955,Normal
PRV56486,77,26220,340.5194805194805,1740.6793685691955,Normal
PRV55927,212,72180,340.47169811320754,1740.6793685691955,Normal
PRV53977,65,22120,340.3076923076923,1740.6793685691955,Normal
PRV53478,149,50680,340.13422818791946,1740.6793685691955,Normal
PRV56580,185,62890,339.94594594594594,1740.6793685691955,Normal
PRV53321,81,27530,339.87654320987656,1740.6793685691955,Normal
PRV53979,77,26170,339.87012987012986,1740.6793685691955,Normal
PRV54261,75,25490,339.8666666666667,1740.6793685691955,Normal
PRV52575,70,23780,339.7142857142857,1740.6793685691955,Normal
PRV52698,123,41770,339.5934959349593,1740.6793685691955,Normal
PRV54515,67,22750,339.55223880597015,1740.6793685691955,Normal
PRV55059,153,51910,339.281045751634,1740.6793685691955,Normal
PRV56227,26,8820,339.2307692307692,1740.6793685691955,Normal
PRV52801,31,10510,339.03225806451616,1740.6793685691955,Normal
PRV57601,62,21020,339.03225806451616,1740.6793685691955,Normal
PRV55656,30,10170,339.0,1740.6793685691955,Normal
PRV55764,29,9830,338.9655172413793,1740.6793685691955,Normal
PRV51351,32,10840,338.75,1740.6793685691955,Normal
PRV57574,58,19640,338.62068965517244,1740.6793685691955,Normal
PRV53573,32,10830,338.4375,1740.6793685691955,Normal
PRV52598,31,10490,338.38709677419354,1740.6793685691955,Normal
PRV54239,62,20980,338.38709677419354,1740.6793685691955,Normal
PRV51042,142,48050,338.38028169014086,1740.6793685691955,Normal
PRV51767,12,4060,338.3333333333333,1740.6793685691955,Normal
PRV53819,53,17930,338.3018867924528,1740.6793685691955,Normal
PRV53752,35,11840,338.2857142857143,1740.6793685691955,Normal
PRV55458,35,11830,338.0,1740.6793685691955,Normal
PRV55654,578,195200,337.71626297577853,1740.6793685691955,Normal
PRV56418,29,9790,337.58620689655174,1740.6793685691955,Normal
PRV54478,64,21590,337.34375,1740.6793685691955,Normal
PRV53364,26,8770,337.3076923076923,1740.6793685691955,Normal
PRV56604,29,9780,337.2413793103448,1740.6793685691955,Normal
PRV57517,60,20230,337.1666666666667,1740.6793685691955,Normal
PRV57359,102,34390,337.15686274509807,1740.6793685691955,Normal
PRV55309,35,11800,337.14285714285717,1740.6793685691955,Normal
PRV52678,74,24930,336.8918918918919,1740.6793685691955,Normal
PRV52341,135,45450,336.6666666666667,1740.6793685691955,Normal
PRV54344,51,17170,336.6666666666667,1740.6793685691955,Normal
PRV52884,707,237930,336.53465346534654,1740.6793685691955,Normal
PRV56137,48,16150,336.4583333333333,1740.6793685691955,Normal
PRV52982,643,216220,336.2674961119751,1740.6793685691955,Normal
PRV53122,24,8070,336.25,1740.6793685691955,Normal
PRV53782,53,17820,336.22641509433964,1740.6793685691955,Normal
PRV56233,98,32890,335.61224489795916,1740.6793685691955,Normal
PRV53296,187,62740,335.5080213903743,1740.6793685691955,Normal
PRV57128,60,20130,335.5,1740.6793685691955,Normal
PRV56308,15,5030,335.3333333333333,1740.6793685691955,Normal
PRV56279,53,17770,335.2830188679245,1740.6793685691955,Normal
PRV54708,8,2680,335.0,1740.6793685691955,Normal
PRV54332,995,333170,334.84422110552765,1740.6793685691955,Normal
PRV56656,42,14060,334.76190476190476,1740.6793685691955,Normal
PRV54983,126,42140,334.44444444444446,1740.6793685691955,Normal
PRV56846,21,7020,334.2857142857143,1740.6793685691955,Normal
PRV55520,287,95890,334.11149825783974,1740.6793685691955,Normal
PRV56169,22,7350,334.09090909090907,1740.6793685691955,Normal
PRV56191,62,20710,334.03225806451616,1740.6793685691955,Normal
PRV52606,30,10020,334.0,1740.6793685691955,Normal
PRV55173,25,8350,334.0,1740.6793685691955,Normal
PRV55459,344,114890,333.9825581395349,1740.6793685691955,Normal
PRV51469,28,9350,333.92857142857144,1740.6793685691955,Normal
PRV51723,16,5340,333.75,1740.6793685691955,Normal
PRV52004,47,15680,333.6170212765957,1740.6793685691955,Normal
PRV53315,25,8340,333.6,1740.6793685691955,Normal
PRV57720,14,4670,333.57142857142856,1740.6793685691955,Normal
PRV55226,242,80690,333.4297520661157,1740.6793685691955,Normal
PRV54597,15,5000,333.3333333333333,1740.6793685691955,Normal
PRV56032,9,3000,333.3333333333333,1740.6793685691955,Normal
PRV51324,28,9330,333.2142857142857,1740.6793685691955,Normal
PRV51507,1013,337340,333.01085883514315,1740.6793685691955,Normal
PRV54270,34,11320,332.94117647058823,1740.6793685691955,Normal
PRV53558,22,7320,332.72727272727275,1740.6793685691955,Normal
PRV55985,58,19270,332.2413793103448,1740.6793685691955,Normal
PRV56496,41,13620,332.1951219512195,1740.6793685691955,Normal
PRV56028,201,66770,332.18905472636817,1740.6793685691955,Normal
PRV52850,146,48470,331.986301369863,1740.6793685691955,Normal
PRV53831,83,27550,331.9277108433735,1740.6793685691955,Normal
PRV55197,73,24210,331.64383561643837,1740.6793685691955,Normal
PRV52913,35,11600,331.42857142857144,1740.6793685691955,Normal
PRV56494,560,185430,331.125,1740.6793685691955,Normal
PRV53476,10,3310,331.0,1740.6793685691955,Normal
PRV51737,152,50300,330.92105263157896,1740.6793685691955,Normal
PRV51600,109,36050,330.73394495412845,1740.6793685691955,Normal
PRV55259,42,13890,330.7142857142857,1740.6793685691955,Normal
PRV55254,15,4960,330.6666666666667,1740.6793685691955,Normal
PRV51988,37,12230,330.5405405405405,1740.6793685691955,Normal
PRV55680,206,68060,330.3883495145631,1740.6793685691955,Normal
PRV52414,132,43600,330.3030303030303,1740.6793685691955,Normal
PRV55513,38,12550,330.2631578947368,1740.6793685691955,Normal
PRV57500,79,26090,330.253164556962,1740.6793685691955,Normal
PRV52520,121,39910,329.8347107438017,1740.6793685691955,Normal
PRV51029,93,30660,329.6774193548387,1740.6793685691955,Normal
PRV51287,78,25700,329.4871794871795,1740.6793685691955,Normal
PRV55352,39,12850,329.4871794871795,1740.6793685691955,Normal
PRV55299,18,5930,329.44444444444446,1740.6793685691955,Normal
PRV52216,15,4940,329.3333333333333,1740.6793685691955,Normal
PRV55231,126,41470,329.12698412698415,1740.6793685691955,Normal
PRV52789,38,12500,328.94736842105266,1740.6793685691955,Normal
PRV56475,34,11180,328.8235294117647,1740.6793685691955,Normal
PRV53090,179,58850,328.7709497206704,1740.6793685691955,Normal
PRV56683,167,54880,328.622754491018,1740.6793685691955,Normal
PRV56801,25,8210,328.4,1740.6793685691955,Normal
PRV52832,31,10180,328.38709677419354,1740.6793685691955,Normal
PRV52141,671,220290,328.301043219076,1740.6793685691955,Normal
PRV56216,481,157910,328.2952182952183,1740.6793685691955,Normal
PRV57156,215,70570,328.2325581395349,1740.6793685691955,Normal
PRV57151,515,169030,328.2135922330097,1740.6793685691955,Normal
PRV53609,183,60050,328.14207650273227,1740.6793685691955,Normal
PRV51176,445,145980,328.0449438202247,1740.6793685691955,Normal
PRV53019,15,4920,328.0,1740.6793685691955,Normal
PRV55582,24,7870,327.9166666666667,1740.6793685691955,Normal
PRV54374,854,280020,327.89227166276345,1740.6793685691955,Normal
PRV55623,9,2950,327.77777777777777,1740.6793685691955,Normal
PRV55198,68,22280,327.6470588235294,1740.6793685691955,Normal
PRV56440,89,29150,327.5280898876405,1740.6793685691955,Normal
PRV53926,27,8840,327.4074074074074,1740.6793685691955,Normal
PRV54978,265,86760,327.39622641509436,1740.6793685691955,Normal
PRV53927,11,3600,327.27272727272725,1740.6793685691955,Normal
PRV52054,240,78490,327.0416666666667,1740.6793685691955,Normal
PRV55551,91,29760,327.032967032967,1740.6793685691955,Normal
PRV57677,226,73900,326.9911504424779,1740.6793685691955,Normal
PRV53669,13,4250,326.9230769230769,1740.6793685691955,Normal
PRV57652,15,4900,326.6666666666667,1740.6793685691955,Normal
PRV55566,53,17310,326.60377358490564,1740.6793685691955,Normal
PRV56433,121,39510,326.5289256198347,1740.6793685691955,Normal
PRV53259,187,61050,326.47058823529414,1740.6793685691955,Normal
PRV56495,36,11750,326.3888888888889,1740.6793685691955,Normal
PRV51251,11,3590,326.3636363636364,1740.6793685691955,Normal
PRV53547,21,6850,326.1904761904762,1740.6793685691955,Normal
PRV55491,355,115770,326.11267605633805,1740.6793685691955,Normal
PRV54684,133,43360,326.01503759398497,1740.6793685691955,Normal
PRV54871,10,3260,326.0,1740.6793685691955,Normal
PRV52704,159,51790,325.72327044025155,1740.6793685691955,Normal
PRV51943,89,28970,325.5056179775281,1740.6793685691955,Normal
PRV52711,28,9110,325.35714285714283,1740.6793685691955,Normal
PRV55859,15,4880,325.3333333333333,1740.6793685691955,Normal
PRV55263,319,103750,325.23510971786834,1740.6793685691955,Normal
PRV54656,35,11380,325.14285714285717,1740.6793685691955,Normal
PRV51902,4,1300,325.0,1740.6793685691955,Normal
PRV54127,28,9100,325.0,1740.6793685691955,Normal
PRV54166,20,6500,325.0,1740.6793685691955,Normal
PRV57684,65,21110,324.7692307692308,1740.6793685691955,Normal
PRV52636,21,6820,324.76190476190476,1740.6793685691955,Normal
PRV57476,145,47070,324.62068965517244,1740.6793685691955,Normal
PRV52385,22,7140,324.54545454545456,1740.6793685691955,Normal
PRV51335,142,46080,324.50704225352115,1740.6793685691955,Normal
PRV53880,61,19790,324.42622950819674,1740.6793685691955,Normal
PRV52941,43,13950,324.4186046511628,1740.6793685691955,Normal
PRV56735,412,133630,324.34466019417476,1740.6793685691955,Normal
PRV52798,56,18160,324.2857142857143,1740.6793685691955,Normal
PRV52090,303,98250,324.25742574257424,1740.6793685691955,Normal
PRV53036,122,39530,324.0163934426229,1740.6793685691955,Normal
PRV53337,5,1620,324.0,1740.6793685691955,Normal
PRV52795,19,6150,323.6842105263158,1740.6793685691955,Normal
PRV53253,110,35600,323.6363636363636,1740.6793685691955,Normal
PRV51013,46,14880,323.4782608695652,1740.6793685691955,Normal
PRV51726,21,6790,323.3333333333333,1740.6793685691955,Normal
PRV56976,6,1940,323.3333333333333,1740.6793685691955,Normal
PRV57422,104,33620,323.2692307692308,1740.6793685691955,Normal
PRV52895,81,26180,323.2098765432099,1740.6793685691955,Normal
PRV52599,272,87890,323.125,1740.6793685691955,Normal
PRV56743,393,126960,323.0534351145038,1740.6793685691955,Normal
PRV51702,10,3230,323.0,1740.6793685691955,Normal
PRV52412,63,20340,322.85714285714283,1740.6793685691955,Normal
PRV54278,61,19690,322.78688524590166,1740.6793685691955,Normal
PRV54608,33,10650,322.72727272727275,1740.6793685691955,Normal
PRV52332,64,20650,322.65625,1740.6793685691955,Normal
PRV57674,413,133220,322.5665859564165,1740.6793685691955,Normal
PRV54303,16,5160,322.5,1740.6793685691955,Normal
PRV55408,16,5160,322.5,1740.6793685691955,Normal
PRV53303,111,35770,322.2522522522523,1740.6793685691955,Normal
PRV56642,141,45430,322.1985815602837,1740.6793685691955,Normal
PRV57539,33,10630,322.1212121212121,1740.6793685691955,Normal
PRV52822,135,43480,322.0740740740741,1740.6793685691955,Normal
PRV53334,29,9340,322.0689655172414,1740.6793685691955,Normal
PRV53572,5,1610,322.0,1740.6793685691955,Normal
PRV53696,15,4830,322.0,1740.6793685691955,Normal
PRV54944,120,38620,321.8333333333333,1740.6793685691955,Normal
PRV57716,11,3540,321.8181818181818,1740.6793685691955,Normal
PRV51366,57,18340,321.7543859649123,1740.6793685691955,Normal
PRV56957,138,44400,321.7391304347826,1740.6793685691955,Normal
PRV55984,392,126120,321.734693877551,1740.6793685691955,Normal
PRV53805,70,22520,321.7142857142857,1740.6793685691955,Normal
PRV55782,6,1930,321.6666666666667,1740.6793685691955,Normal
PRV53681,31,9970,321.61290322580646,1740.6793685691955,Normal
PRV54610,45,14470,321.55555555555554,1740.6793685691955,Normal
PRV53733,20,6430,321.5,1740.6793685691955,Normal
PRV56114,41,13180,321.4634146341463,1740.6793685691955,Normal
PRV56266,30,9640,321.3333333333333,1740.6793685691955,Normal
PRV56360,78,25060,321.28205128205127,1740.6793685691955,Normal
PRV55206,103,33090,321.2621359223301,1740.6793685691955,Normal
PRV51905,257,82540,321.16731517509726,1740.6793685691955,Normal
PRV51210,9,2890,321.1111111111111,1740.6793685691955,Normal
PRV52041,1885,604980,320.9442970822281,1740.6793685691955,Normal
PRV52486,69,22140,320.8695652173913,1740.6793685691955,Normal
PRV57551,132,42330,320.6818181818182,1740.6793685691955,Normal
PRV55537,15,4810,320.6666666666667,1740.6793685691955,Normal
PRV54982,37,11860,320.5405405405405,1740.6793685691955,Normal
PRV55438,219,70190,320.50228310502285,1740.6793685691955,Normal
PRV53352,288,92300,320.4861111111111,1740.6793685691955,Normal
PRV51779,24,7690,320.4166666666667,1740.6793685691955,Normal
PRV54121,48,15370,320.2083333333333,1740.6793685691955,Normal
PRV56813,106,33940,320.188679245283,1740.6793685691955,Normal
PRV51769,15,4800,320.0,1740.6793685691955,Normal
PRV53085,2,640,320.0,1740.6793685691955,Normal
PRV56051,4,1280,320.0,1740.6793685691955,Normal
PRV56344,11,3520,320.0,1740.6793685691955,Normal
PRV56729,219,70080,320.0,1740.6793685691955,Normal
PRV52452,274,87650,319.8905109489051,1740.6793685691955,Normal
PRV55177,327,104420,319.3272171253823,1740.6793685691955,Normal
PRV55692,152,48480,318.94736842105266,1740.6793685691955,Normal
PRV55733,46,14670,318.9130434782609,1740.6793685691955,Normal
PRV53607,26,8290,318.84615384615387,1740.6793685691955,Normal
PRV52577,8,2550,318.75,1740.6793685691955,Normal
PRV54618,32,10200,318.75,1740.6793685691955,Normal
PRV57329,36,11470,318.6111111111111,1740.6793685691955,Normal
PRV52571,508,161790,318.48425196850394,1740.6793685691955,Normal
PRV52455,76,24200,318.42105263157896,1740.6793685691955,Normal
PRV53534,76,24190,318.2894736842105,1740.6793685691955,Normal
PRV56640,23,7320,318.2608695652174,1740.6793685691955,Normal
PRV51326,44,14000,318.1818181818182,1740.6793685691955,Normal
PRV55806,16,5090,318.125,1740.6793685691955,Normal
PRV57314,48,15270,318.125,1740.6793685691955,Normal
PRV52539,14,4450,317.85714285714283,1740.6793685691955,Normal
PRV57532,351,111560,317.83475783475785,1740.6793685691955,Normal
PRV53764,39,12390,317.6923076923077,1740.6793685691955,Normal
PRV56523,21,6670,317.6190476190476,1740.6793685691955,Normal
PRV53689,561,178130,317.5222816399287,1740.6793685691955,Normal
PRV56939,16,5080,317.5,1740.6793685691955,Normal
PRV56960,8,2540,317.5,1740.6793685691955,Normal
PRV56398,19,6030,317.36842105263156,1740.6793685691955,Normal
PRV57658,51,16170,317.05882352941177,1740.6793685691955,Normal
PRV51416,81,25640,316.5432098765432,1740.6793685691955,Normal
PRV54289,56,17720,316.42857142857144,1740.6793685691955,Normal
PRV54652,38,12020,316.3157894736842,1740.6793685691955,Normal
PRV52859,911,287930,316.059275521405,1740.6793685691955,Normal
PRV54786,1316,415900,316.03343465045594,1740.6793685691955,Normal
PRV52485,5,1580,316.0,1740.6793685691955,Normal
PRV55252,45,14220,316.0,1740.6793685691955,Normal
PRV57585,140,44220,315.85714285714283,1740.6793685691955,Normal
PRV57153,94,29690,315.8510638297872,1740.6793685691955,Normal
PRV56590,33,10410,315.45454545454544,1740.6793685691955,Normal
PRV55525,933,294250,315.3804930332262,1740.6793685691955,Normal
PRV53895,1273,401380,315.30243519245874,1740.6793685691955,Normal
PRV56212,17,5360,315.29411764705884,1740.6793685691955,Normal
PRV51860,776,244610,315.21907216494844,1740.6793685691955,Normal
PRV51867,102,32130,315.0,1740.6793685691955,Normal
PRV56931,21,6610,314.76190476190476,1740.6793685691955,Normal
PRV55558,36,11330,314.72222222222223,1740.6793685691955,Normal
PRV57541,31,9750,314.51612903225805,1740.6793685691955,Normal
PRV53827,9,2830,314.44444444444446,1740.6793685691955,Normal
PRV51462,30,9430,314.3333333333333,1740.6793685691955,Normal
PRV51924,50,15710,314.2,1740.6793685691955,Normal
PRV53213,22,6910,314.09090909090907,1740.6793685691955,Normal
PRV53217,5,1570,314.0,1740.6793685691955,Normal
PRV54668,306,96050,313.8888888888889,1740.6793685691955,Normal
PRV52663,576,180650,313.62847222222223,1740.6793685691955,Normal
PRV52336,86,26960,313.48837209302326,1740.6793685691955,Normal
PRV54578,77,24130,313.3766233766234,1740.6793685691955,Normal
PRV52222,54,16920,313.3333333333333,1740.6793685691955,Normal
PRV53326,102,31950,313.2352941176471,1740.6793685691955,Normal
PRV52138,188,58880,313.1914893617021,1740.6793685691955,Normal
PRV57361,60,18790,313.1666666666667,1740.6793685691955,Normal
PRV54593,35,10960,313.14285714285717,1740.6793685691955,Normal
PRV53550,10,3130,313.0,1740.6793685691955,Normal
PRV57365,183,57260,312.89617486338796,1740.6793685691955,Normal
PRV57424,38,11890,312.89473684210526,1740.6793685691955,Normal
PRV51535,388,121350,312.75773195876286,1740.6793685691955,Normal
PRV51509,1030,322130,312.747572815534,1740.6793685691955,Normal
PRV51454,34,10630,312.6470588235294,1740.6793685691955,Normal
PRV55503,604,188780,312.5496688741722,1740.6793685691955,Normal
PRV56782,288,90010,312.53472222222223,1740.6793685691955,Normal
PRV53909,256,79990,312.4609375,1740.6793685691955,Normal
PRV54404,266,83080,312.3308270676692,1740.6793685691955,Normal
PRV53945,49,15300,312.2448979591837,1740.6793685691955,Normal
PRV53824,114,35580,312.10526315789474,1740.6793685691955,Normal
PRV52993,10,3120,312.0,1740.6793685691955,Normal
PRV56021,128,39920,311.875,1740.6793685691955,Normal
PRV56379,53,16520,311.6981132075472,1740.6793685691955,Normal
PRV56869,36,11220,311.6666666666667,1740.6793685691955,Normal
PRV52377,44,13700,311.3636363636364,1740.6793685691955,Normal
PRV51298,100,31120,311.2,1740.6793685691955,Normal
PRV57549,518,161160,311.11969111969114,1740.6793685691955,Normal
PRV52996,37,11510,311.0810810810811,1740.6793685691955,Normal
PRV53102,19,5910,311.05263157894734,1740.6793685691955,Normal
PRV56598,280,87080,311.0,1740.6793685691955,Normal
PRV55269,172,53490,310.98837209302326,1740.6793685691955,Normal
PRV51204,499,155180,310.9819639278557,1740.6793685691955,Normal
PRV54734,138,42870,310.6521739130435,1740.6793685691955,Normal
PRV53294,582,180760,310.58419243986253,1740.6793685691955,Normal
PRV56758,531,164890,310.52730696798494,1740.6793685691955,Normal
PRV51152,83,25770,310.48192771084337,1740.6793685691955,Normal
PRV53353,30,9310,310.3333333333333,1740.6793685691955,Normal
PRV56517,123,38170,310.3252032520325,1740.6793685691955,Normal
